dataset,entity,period,value,unit,source_org,source_title,source_url,quote,confidence,notes
price_monthly_ico_robustas,Robustas,2013-01,99.69,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"01/2013,2.9885209713024277,3.7348785871964676,3.4721854304635755,3.204635761589403,2.2006622516556287",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_composite,ICO composite (I-CIP),2013-02,131.51,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"02/2013,2.9030905077262688,3.569536423841059,3.299337748344371,3.0161147902869754,2.296467991169978",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_colombian_milds,Colombian Milds,2013-02,161.70,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"02/2013,2.9030905077262688,3.569536423841059,3.299337748344371,3.0161147902869754,2.296467991169978",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_other_milds,Other Milds,2013-02,149.46,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"02/2013,2.9030905077262688,3.569536423841059,3.299337748344371,3.0161147902869754,2.296467991169978",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_brazilian_naturals,Brazilian Naturals,2013-02,136.63,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"02/2013,2.9030905077262688,3.569536423841059,3.299337748344371,3.0161147902869754,2.296467991169978",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_robustas,Robustas,2013-02,104.03,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"02/2013,2.9030905077262688,3.569536423841059,3.299337748344371,3.0161147902869754,2.296467991169978",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_composite,ICO composite (I-CIP),2013-03,131.38,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"03/2013,2.9002207505518762,3.5657836644591607,3.3064017660044147,2.949448123620309,2.3456953642384106",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_colombian_milds,Colombian Milds,2013-03,161.53,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"03/2013,2.9002207505518762,3.5657836644591607,3.3064017660044147,2.949448123620309,2.3456953642384106",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_other_milds,Other Milds,2013-03,149.78,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"03/2013,2.9002207505518762,3.5657836644591607,3.3064017660044147,2.949448123620309,2.3456953642384106",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_brazilian_naturals,Brazilian Naturals,2013-03,133.61,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"03/2013,2.9002207505518762,3.5657836644591607,3.3064017660044147,2.949448123620309,2.3456953642384106",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_robustas,Robustas,2013-03,106.26,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"03/2013,2.9002207505518762,3.5657836644591607,3.3064017660044147,2.949448123620309,2.3456953642384106",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_composite,ICO composite (I-CIP),2013-04,129.55,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"04/2013,2.8598233995584987,3.5708609271523173,3.307064017660044,2.927593818984547,2.2445916114790285",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_colombian_milds,Colombian Milds,2013-04,161.76,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"04/2013,2.8598233995584987,3.5708609271523173,3.307064017660044,2.927593818984547,2.2445916114790285",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_other_milds,Other Milds,2013-04,149.81,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"04/2013,2.8598233995584987,3.5708609271523173,3.307064017660044,2.927593818984547,2.2445916114790285",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_brazilian_naturals,Brazilian Naturals,2013-04,132.62,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"04/2013,2.8598233995584987,3.5708609271523173,3.307064017660044,2.927593818984547,2.2445916114790285",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_robustas,Robustas,2013-04,101.68,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"04/2013,2.8598233995584987,3.5708609271523173,3.307064017660044,2.927593818984547,2.2445916114790285",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_composite,ICO composite (I-CIP),2013-05,126.96,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"05/2013,2.802649006622516,3.495584988962472,3.2492273730684325,2.8761589403973504,2.1894039735099335",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_colombian_milds,Colombian Milds,2013-05,158.35,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"05/2013,2.802649006622516,3.495584988962472,3.2492273730684325,2.8761589403973504,2.1894039735099335",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_other_milds,Other Milds,2013-05,147.19,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"05/2013,2.802649006622516,3.495584988962472,3.2492273730684325,2.8761589403973504,2.1894039735099335",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_brazilian_naturals,Brazilian Naturals,2013-05,130.29,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"05/2013,2.802649006622516,3.495584988962472,3.2492273730684325,2.8761589403973504,2.1894039735099335",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_robustas,Robustas,2013-05,99.18,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"05/2013,2.802649006622516,3.495584988962472,3.2492273730684325,2.8761589403973504,2.1894039735099335",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_composite,ICO composite (I-CIP),2013-06,117.58,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"06/2013,2.595584988962472,3.2571743929359824,3.0520971302428253,2.6492273730684324,2.0041942604856513",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_colombian_milds,Colombian Milds,2013-06,147.55,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"06/2013,2.595584988962472,3.2571743929359824,3.0520971302428253,2.6492273730684324,2.0041942604856513",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_other_milds,Other Milds,2013-06,138.26,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"06/2013,2.595584988962472,3.2571743929359824,3.0520971302428253,2.6492273730684324,2.0041942604856513",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_brazilian_naturals,Brazilian Naturals,2013-06,120.01,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"06/2013,2.595584988962472,3.2571743929359824,3.0520971302428253,2.6492273730684324,2.0041942604856513",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_robustas,Robustas,2013-06,90.79,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"06/2013,2.595584988962472,3.2571743929359824,3.0520971302428253,2.6492273730684324,2.0041942604856513",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_composite,ICO composite (I-CIP),2013-07,118.93,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"07/2013,2.6253863134657838,3.2551876379690947,3.054966887417218,2.637306843267108,2.1017660044150106",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
price_monthly_ico_colombian_milds,Colombian Milds,2013-07,147.46,US cents/lb,ICO,"ICO Coffee Dataset (ICO statistics, Kaggle copy mirrored on GitHub) - indicator-prices.csv, monthly ICO composite & group indicator prices 1990-2018",https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,"07/2013,2.6253863134657838,3.2551876379690947,3.054966887417218,2.637306843267108,2.1017660044150106",medium,"Mirror of ICO monthly indicator file; stored as (c/lb)/45.3, multiplied back by 45.3 (exact 2-dp recovery; validated vs ICO CMR quotes - see notes/B_prices.md s.0)"
